response,field,id,info
CREATED,family_id,PMGRC-588
CREATED,family_id,PMGRC-590
CREATED,family_id,PMGRC-598
CREATED,family_id,PMGRC-599
CREATED,family_id,PMGRC-60
CREATED,family_id,PMGRC-602
CREATED,family_id,PMGRC-605
CREATED,family_id,PMGRC-608
CREATED,family_id,PMGRC-611
CREATED,family_id,PMGRC-615
CREATED,family_id,PMGRC-616
CREATED,family_id,PMGRC-618
CREATED,family_id,PMGRC-619
CREATED,family_id,PMGRC-622
CREATED,family_id,PMGRC-625
CREATED,family_id,PMGRC-626
CREATED,family_id,PMGRC-629
CREATED,family_id,PMGRC-632
CREATED,family_id,PMGRC-635
CREATED,family_id,PMGRC-641
CREATED,family_id,PMGRC-645
CREATED,family_id,PMGRC-65
CREATED,family_id,PMGRC-650
CREATED,family_id,PMGRC-651
CREATED,family_id,PMGRC-653
CREATED,family_id,PMGRC-658
CREATED,family_id,PMGRC-661
CREATED,family_id,PMGRC-664
CREATED,family_id,PMGRC-667
CREATED,family_id,PMGRC-668
CREATED,family_id,PMGRC-671
CREATED,family_id,PMGRC-672
CREATED,family_id,PMGRC-674
CREATED,family_id,PMGRC-675
CREATED,family_id,PMGRC-677
CREATED,family_id,PMGRC-68
CREATED,family_id,PMGRC-681
CREATED,family_id,PMGRC-686
CREATED,family_id,PMGRC-690
CREATED,family_id,PMGRC-692
CREATED,family_id,PMGRC-694
CREATED,family_id,PMGRC-697
CREATED,family_id,PMGRC-700
CREATED,family_id,PMGRC-704
CREATED,family_id,PMGRC-706
CREATED,family_id,PMGRC-710
CREATED,family_id,PMGRC-716
CREATED,family_id,PMGRC-718
CREATED,family_id,PMGRC-719
CREATED,family_id,PMGRC-722
CREATED,family_id,PMGRC-725
CREATED,family_id,PMGRC-729
CREATED,family_id,PMGRC-73
CREATED,family_id,PMGRC-730
CREATED,family_id,PMGRC-735
CREATED,family_id,PMGRC-737
CREATED,family_id,PMGRC-739
CREATED,family_id,PMGRC-743
CREATED,family_id,PMGRC-744
CREATED,family_id,PMGRC-746
CREATED,family_id,PMGRC-747
CREATED,family_id,PMGRC-749
CREATED,family_id,PMGRC-75
CREATED,family_id,PMGRC-752
CREATED,family_id,PMGRC-753
CREATED,family_id,PMGRC-757
CREATED,family_id,PMGRC-758
CREATED,family_id,PMGRC-760
CREATED,family_id,PMGRC-763
CREATED,family_id,PMGRC-765
CREATED,family_id,PMGRC-767
CREATED,family_id,PMGRC-770
CREATED,family_id,PMGRC-772
CREATED,family_id,PMGRC-773
CREATED,family_id,PMGRC-775
CREATED,family_id,PMGRC-777
CREATED,family_id,PMGRC-779
